symbol,name,primary_group,secondary_groups,industry_source,concept_source,mapping_confidence,mapping_reason,excluded_noise_tags,evidence_ids,business_group_raw,market_theme_id,market_lane,business_industry_fallback,mapping_source_rank,mapping_source_detail,mapping_asof,mapping_attempts,mapping_status
688108,赛诺医疗,医疗耗材,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗耗材,,technical-reversal-only,医疗耗材,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688112,鼎阳科技,仪器仪表,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,仪器仪表,,technical-reversal-only,仪器仪表,cninfo_industry,申银万国行业分类标准|2021-11-12,2021-11-12,cninfo:ok,resolved_theme_unmatched
688114,华大智造,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其它专用机械,TH-AUTO,secondary-line,其它专用机械,cninfo_industry,申银万国行业分类标准(旧)|2021-08-26,2021-08-26,cninfo:ok,resolved_theme_unmatched
688117,圣诺生物,CXO概念,CXO概念,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688136,科兴制药,创新药,创新药,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688137,近岸蛋白,医疗器械/医药服务,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗器械/医药服务,,technical-reversal-only,医疗器械/医药服务,ths_business_keyword,靶点及因子类蛋白、重组抗体、酶及试剂的研发、生产和销售及提供生物药、体外诊断、生命科学基础研究等领域的全流程应用解决方案。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688138,清溢光电,科创50,科创50,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688158,优刻得,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,IT服务,TH-SOFTWARE,current-mainline-continuation,IT服务,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688165,埃夫特,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,机器人,TH-AUTO,secondary-line,机器人,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688177,百奥泰,创新药,创新药,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688180,君实生物,创新药,创新药,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688185,康希诺,创新药,创新药,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688198,佰仁医疗,创新药,创新药,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688209,英集芯,模拟芯片设计,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,模拟芯片设计,,technical-reversal-only,模拟芯片设计,cninfo_industry,申银万国行业分类标准|2022-04-01,2022-04-01,cninfo:ok,resolved_theme_unmatched
688215,瑞晟智能,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他自动化设备,TH-AUTO,secondary-line,其他自动化设备,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688225,亚信安全,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,横向通用软件,TH-SOFTWARE,current-mainline-continuation,横向通用软件,cninfo_industry,申银万国行业分类标准|2022-01-14,2022-01-14,cninfo:ok,resolved_theme_unmatched
688228,开普云,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,IT服务,TH-SOFTWARE,current-mainline-continuation,IT服务,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688236,春立医疗,医疗耗材,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗耗材,,technical-reversal-only,医疗耗材,cninfo_industry,申银万国行业分类标准|2021-12-17,2021-12-17,cninfo:ok,resolved_theme_unmatched
688238,和元生物,医疗研发外包,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗研发外包,,technical-reversal-only,医疗研发外包,cninfo_industry,申银万国行业分类标准|2022-03-04,2022-03-04,cninfo:ok,resolved_theme_unmatched
688247,宣泰医药,化学制剂,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,化学制剂,,technical-reversal-only,化学制剂,cninfo_industry,申银万国行业分类标准(旧)|2021-05-20,2021-05-20,cninfo:ok,resolved_theme_unmatched
688259,创耀科技,数字芯片设计,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,数字芯片设计,,technical-reversal-only,数字芯片设计,cninfo_industry,申银万国行业分类标准|2021-12-23,2021-12-23,cninfo:ok,resolved_theme_unmatched
688265,南模生物,医疗研发外包,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗研发外包,,technical-reversal-only,医疗研发外包,cninfo_industry,申银万国行业分类标准|2021-12-10,2021-12-10,cninfo:ok,resolved_theme_unmatched
688273,麦澜德,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其它专用机械,TH-AUTO,secondary-line,其它专用机械,cninfo_industry,申银万国行业分类标准(旧)|2021-06-28,2021-06-28,cninfo:ok,resolved_theme_unmatched
688283,坤恒顺维,其他通信设备,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他通信设备,,technical-reversal-only,其他通信设备,cninfo_industry,申银万国行业分类标准|2022-01-21,2022-01-21,cninfo:ok,resolved_theme_unmatched
688291,金橙子,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,软件开发/IT服务,TH-SOFTWARE,current-mainline-continuation,软件开发/IT服务,ths_business_keyword,激光加工设备运动控制系统及部件的研发与销售，并能够为不同激光加工场景提供综合解决方案和技术服务。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688292,浩瀚深度,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,软件开发,TH-SOFTWARE,current-mainline-continuation,软件开发,cninfo_industry,申银万国行业分类标准(旧)|2021-06-21,2021-06-21,cninfo:ok,resolved_theme_unmatched
688297,中无人机,航空装备,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,航空装备,,technical-reversal-only,航空装备,cninfo_industry,申银万国行业分类标准|2022-06-10,2022-06-10,cninfo:ok,resolved_theme_unmatched
688298,东方生物,体外诊断,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,体外诊断,,technical-reversal-only,体外诊断,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688306,均普智能,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他自动化设备,TH-AUTO,secondary-line,其他自动化设备,cninfo_industry,申银万国行业分类标准|2022-03-04,2022-03-04,cninfo:ok,resolved_theme_unmatched
688314,康拓医疗,医疗耗材,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗耗材,,technical-reversal-only,医疗耗材,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688315,诺禾致源,其他医疗服务,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他医疗服务,,technical-reversal-only,其他医疗服务,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688318,财富趋势,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,垂直应用软件,TH-SOFTWARE,current-mainline-continuation,垂直应用软件,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688366,昊海生科,医疗耗材,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗耗材,,technical-reversal-only,医疗耗材,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688385,复旦微电,数字芯片设计,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,数字芯片设计,,technical-reversal-only,数字芯片设计,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688386,泛亚微透,膜材料,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,膜材料,,technical-reversal-only,膜材料,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688396,华润微,集成电路制造,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,集成电路制造,,technical-reversal-only,集成电路制造,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688400,凌云光,其他专用设备,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他专用设备,,technical-reversal-only,其他专用设备,cninfo_industry,申银万国行业分类标准|2022-06-15,2022-06-15,cninfo:ok,resolved_theme_unmatched
688455,科捷智能,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其它通用机械,TH-AUTO,secondary-line,其它通用机械,cninfo_industry,申银万国行业分类标准(旧)|2021-06-30,2021-06-30,cninfo:ok,resolved_theme_unmatched
688489,三未信安,半导体,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,半导体,,technical-reversal-only,半导体,ths_business_keyword,密码技术的创新和密码产品的研发、销售及服务，为网络信息安全领域提供全面的商用密码产品和解决方案。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688505,复旦张江,创新药,创新药,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688520,神州细胞,创新药,创新药,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688522,纳睿雷达,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,软件开发,TH-SOFTWARE,current-mainline-continuation,软件开发,cninfo_industry,申银万国行业分类标准(旧)|2021-06-25,2021-06-25,cninfo:ok,resolved_theme_unmatched
688566,吉贝尔,创新药,创新药,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688580,伟思医疗,医疗设备,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗设备,,technical-reversal-only,医疗设备,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688583,思看科技,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,自动化设备/机器人,TH-AUTO,secondary-line,自动化设备/机器人,ths_business_keyword,三维视觉数字化产品及系统的研发、生产和销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688605,先锋精科,半导体,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,半导体,,technical-reversal-only,半导体,ths_business_keyword,半导体刻蚀和薄膜沉积设备细分领域关键零部件的精密制造。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688626,翔宇医疗,医疗设备,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗设备,,technical-reversal-only,医疗设备,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688636,智明达,军工电子,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,军工电子,,technical-reversal-only,军工电子,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688656,浩欧博,体外诊断,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,体外诊断,,technical-reversal-only,体外诊断,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688658,悦康药业,创新药,创新药,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688682,霍莱沃,军工电子,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,军工电子,,technical-reversal-only,军工电子,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
